ticker,session_date,strategy,signal_time,signal_bar_start,entry_time,entry_bar_start,entry_open,entry_fill,stop_price,target_price,risk_per_share,exit_time,exit_bar_start,raw_exit_price,exit_fill,profit,net_r,exit_type,holding_minutes,opening_gap_pct,fallback_reason,same_bar_ambiguity,entry_bar_index,exit_bar_index,status,rejection_reason
UBER,2025-04-30,baseline_b,2025-04-30T14:05:00+00:00,2025-04-30T14:00:00+00:00,2025-04-30T14:05:00+00:00,2025-04-30T14:05:00+00:00,78.415,78.4542075,77.8307925,79.38932999999999,0.6234149999999943,2025-04-30T15:25:00+00:00,2025-04-30T15:20:00+00:00,79.38932999999999,79.34963533499999,0.8954278349999925,1.4363270614277819,target,80.0,0.06738951413670048,,False,7,22,executed,
UNH,2025-04-03,baseline_b,2025-04-03T14:15:00+00:00,2025-04-03T14:10:00+00:00,2025-04-03T14:15:00+00:00,2025-04-03T14:15:00+00:00,534.34,534.60717,532.1628651999999,538.2736272000001,2.4443048000000545,2025-04-03T14:50:00+00:00,2025-04-03T14:45:00+00:00,538.2736272000001,538.0044903864001,3.3973203864001107,1.3898922861011584,target,35.0,0.011914081145584742,,False,9,15,executed,
UNH,2025-04-04,baseline_b,2025-04-04T14:25:00+00:00,2025-04-04T14:20:00+00:00,2025-04-04T14:25:00+00:00,2025-04-04T14:25:00+00:00,542.545,542.8162725,537.3089100000001,551.0773162499997,5.507362499999886,2025-04-04T15:15:00+00:00,2025-04-04T15:10:00+00:00,551.0773162499997,550.8017775918747,7.9855050918747565,1.4499690354275612,target,50.0,0.032248210023866325,,False,11,20,executed,
UNH,2025-04-07,baseline_b,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:15:00+00:00,2025-04-07T14:15:00+00:00,519.0,519.2595,504.6005025,541.24799625,14.658997499999998,2025-04-07T19:45:00+00:00,2025-04-07T19:40:00+00:00,522.66,522.39867,3.1391700000000355,0.2141462947926716,time,330.0,-0.01976133651551317,,False,9,74,executed,
UNH,2025-04-09,baseline_b,2025-04-09T15:20:00+00:00,2025-04-09T15:15:00+00:00,2025-04-09T15:20:00+00:00,2025-04-09T15:20:00+00:00,562.04,562.32102,558.69894,567.75414,3.6220799999999826,2025-04-09T16:40:00+00:00,2025-04-09T16:35:00+00:00,567.75414,567.47026293,5.149242930000014,1.4216259524913968,target,80.0,0.06947971360381859,,False,22,37,executed,
UNH,2025-04-10,baseline_b,2025-04-10T15:05:00+00:00,2025-04-10T15:00:00+00:00,2025-04-10T15:05:00+00:00,2025-04-10T15:05:00+00:00,592.975,593.2714875,590.703319,597.1237402500001,2.56816850000007,2025-04-10T15:15:00+00:00,2025-04-10T15:10:00+00:00,590.703319,590.4079673405,-2.8635201595000126,-1.1150047823964568,stop,10.0,0.10784725536992842,,False,19,20,executed,
UNH,2025-04-16,baseline_b,2025-04-16T14:05:00+00:00,2025-04-16T14:00:00+00:00,2025-04-16T14:05:00+00:00,2025-04-16T14:05:00+00:00,588.2,588.4941,584.5059,594.4764,3.988200000000006,2025-04-16T14:30:00+00:00,2025-04-16T14:25:00+00:00,594.4764,594.1791618000001,5.685061800000085,1.4254705882353131,target,25.0,0.11755608591885451,,False,7,11,executed,
V,2025-04-02,baseline_b,2025-04-02T14:20:00+00:00,2025-04-02T14:15:00+00:00,2025-04-02T14:20:00+00:00,2025-04-02T14:20:00+00:00,344.345,344.5171725,343.33783124999997,346.28618437500006,1.17934125000005,2025-04-02T16:55:00+00:00,2025-04-02T16:50:00+00:00,346.28618437500006,346.11304128281256,1.5958687828125449,1.3531866054990251,target,155.0,-0.02003081664098608,,False,10,40,executed,
V,2025-04-03,baseline_b,2025-04-03T14:20:00+00:00,2025-04-03T14:15:00+00:00,2025-04-03T14:20:00+00:00,2025-04-03T14:20:00+00:00,340.275,340.44513749999993,339.74987000000004,341.48803874999976,0.6952674999998862,2025-04-03T14:25:00+00:00,2025-04-03T14:20:00+00:00,339.74987000000004,339.57999506500005,-0.865142434999882,-1.2443303260975431,stop,5.0,-0.047252182845403196,,False,10,10,executed,
V,2025-04-07,baseline_b,2025-04-07T14:45:00+00:00,2025-04-07T14:40:00+00:00,2025-04-07T14:45:00+00:00,2025-04-07T14:45:00+00:00,309.775,309.92988749999995,305.6750025,316.31221499999987,4.254884999999945,2025-04-07T15:20:00+00:00,2025-04-07T15:15:00+00:00,305.6750025,305.52216499875004,-4.407722501249907,-1.0359204775804667,stop,35.0,-0.13807567197397702,,False,15,21,executed,
V,2025-04-09,baseline_b,2025-04-09T14:20:00+00:00,2025-04-09T14:15:00+00:00,2025-04-09T14:20:00+00:00,2025-04-09T14:20:00+00:00,309.59,309.74479499999995,308.20520500000003,312.05417999999986,1.5395899999999187,2025-04-09T14:55:00+00:00,2025-04-09T14:50:00+00:00,308.20520500000003,308.0511023975001,-1.6936926024998797,-1.1000932732090811,stop,35.0,-0.1279033270558694,,False,10,16,executed,
V,2025-04-11,baseline_b,2025-04-11T14:35:00+00:00,2025-04-11T14:30:00+00:00,2025-04-11T14:35:00+00:00,2025-04-11T14:35:00+00:00,327.79,327.953895,325.67614499999996,331.37052000000006,2.277750000000026,2025-04-11T15:20:00+00:00,2025-04-11T15:15:00+00:00,325.67614499999996,325.51330692749997,-2.44058807250002,-1.0714907573263055,stop,45.0,-0.07427381156194708,,False,13,21,executed,
V,2025-04-14,baseline_b,2025-04-14T14:05:00+00:00,2025-04-14T14:00:00+00:00,2025-04-14T14:05:00+00:00,2025-04-14T14:05:00+00:00,337.91,338.078955,336.6509675,340.22093625,1.4279875000000288,2025-04-14T14:20:00+00:00,2025-04-14T14:15:00+00:00,336.6509675,336.48264201625,-1.5963129837500105,-1.117876020448343,stop,15.0,-0.04009016720881115,,False,7,9,executed,
V,2025-04-15,baseline_b,2025-04-15T14:30:00+00:00,2025-04-15T14:25:00+00:00,2025-04-15T14:30:00+00:00,2025-04-15T14:30:00+00:00,337.37,337.538685,336.7812,338.67491249999995,0.7574849999999742,2025-04-15T14:45:00+00:00,2025-04-15T14:40:00+00:00,338.67491249999995,338.50557504374996,0.9668900437499701,1.276447776193592,target,15.0,-0.039205615476801785,,False,12,14,executed,
V,2025-04-23,baseline_b,2025-04-23T14:25:00+00:00,2025-04-23T14:20:00+00:00,2025-04-23T14:25:00+00:00,2025-04-23T14:25:00+00:00,339.3356,339.50526779999996,338.09033,341.6276744999999,1.4149377999999615,2025-04-23T15:05:00+00:00,2025-04-23T15:00:00+00:00,338.09033,337.921284835,-1.5839829649999615,-1.119471799396415,stop,40.0,-0.03772185128117323,,False,11,18,executed,
V,2025-04-25,baseline_b,2025-04-25T14:10:00+00:00,2025-04-25T14:05:00+00:00,2025-04-25T14:10:00+00:00,2025-04-25T14:10:00+00:00,334.2767,334.44383834999996,333.507695,335.8480533749999,0.9361433499999521,2025-04-25T14:25:00+00:00,2025-04-25T14:20:00+00:00,333.507695,333.3409411525,-1.1028971974999422,-1.1781285392883458,stop,15.0,-0.04641043200365231,,False,8,10,executed,
V,2025-04-28,baseline_b,2025-04-28T14:05:00+00:00,2025-04-28T14:00:00+00:00,2025-04-28T14:05:00+00:00,2025-04-28T14:05:00+00:00,338.205,338.3741025,336.970935,340.47885375,1.403167499999995,2025-04-28T14:35:00+00:00,2025-04-28T14:30:00+00:00,336.970935,336.8024495325,-1.571652967499972,-1.1200750926029697,stop,30.0,-0.039048678879187365,,False,7,12,executed,
V,2025-04-30,baseline_b,2025-04-30T14:15:00+00:00,2025-04-30T14:10:00+00:00,2025-04-30T14:15:00+00:00,2025-04-30T14:15:00+00:00,338.36,338.52918,336.37084000000004,341.7666899999999,2.158339999999953,2025-04-30T16:10:00+00:00,2025-04-30T16:05:00+00:00,341.7666899999999,341.59580665499993,3.0666266549999364,1.420826493972221,target,115.0,-0.04571135079609651,,False,9,31,executed,
WMT,2025-04-01,baseline_b,2025-04-01T14:40:00+00:00,2025-04-01T14:35:00+00:00,2025-04-01T14:40:00+00:00,2025-04-01T14:40:00+00:00,88.53,88.574265,88.31073500000001,88.96955999999997,0.2635299999999887,2025-04-01T15:20:00+00:00,2025-04-01T15:15:00+00:00,88.96955999999997,88.92507521999998,0.3508102199999854,1.331196524114903,target,40.0,-0.0033033375099670377,,False,14,21,executed,
WMT,2025-04-02,baseline_b,2025-04-02T14:05:00+00:00,2025-04-02T14:00:00+00:00,2025-04-02T14:05:00+00:00,2025-04-02T14:05:00+00:00,88.86,88.90442999999999,88.5555775,89.42770874999998,0.34885249999999246,2025-04-02T14:30:00+00:00,2025-04-02T14:25:00+00:00,89.42770874999998,89.38299489562499,0.4785648956249986,1.3718259024229695,target,25.0,0.004670235789953258,,False,7,11,executed,
WMT,2025-04-03,baseline_b,2025-04-03T14:25:00+00:00,2025-04-03T14:20:00+00:00,2025-04-03T14:25:00+00:00,2025-04-03T14:25:00+00:00,88.83,88.874415,88.280585,89.76516,0.593829999999997,2025-04-03T15:35:00+00:00,2025-04-03T15:30:00+00:00,88.280585,88.23644470750001,-0.6379702924999862,-1.0743315300675098,stop,70.0,-0.017200136689828057,,False,11,24,executed,
WMT,2025-04-04,baseline_b,2025-04-04T14:35:00+00:00,2025-04-04T14:30:00+00:00,2025-04-04T14:35:00+00:00,2025-04-04T14:35:00+00:00,86.005,86.0480025,85.4869975,86.88950999999999,0.5610049999999944,2025-04-04T15:15:00+00:00,2025-04-04T15:10:00+00:00,86.88950999999999,86.84606524499999,0.7980627449999957,1.4225590591884274,target,40.0,-0.024490260849755162,,False,13,20,executed,
WMT,2025-04-09,baseline_b,2025-04-09T14:20:00+00:00,2025-04-09T14:15:00+00:00,2025-04-09T14:20:00+00:00,2025-04-09T14:20:00+00:00,84.935,84.9774675,84.6275325,85.50237000000001,0.3499350000000021,2025-04-09T14:25:00+00:00,2025-04-09T14:20:00+00:00,84.6275325,84.58521873375001,-0.39224876624999183,-1.120918931372939,stop,5.0,-0.050860006834491434,,False,10,10,executed,
WMT,2025-04-10,baseline_b,2025-04-10T14:05:00+00:00,2025-04-10T14:00:00+00:00,2025-04-10T14:05:00+00:00,2025-04-10T14:05:00+00:00,90.65,90.695325,90.06667999999999,91.6382925,0.6286450000000059,2025-04-10T14:40:00+00:00,2025-04-10T14:35:00+00:00,91.6382925,91.59247335375001,0.897148353750012,1.4271144346173175,target,35.0,0.0107073698598929,,False,7,13,executed,
WMT,2025-04-11,baseline_b,2025-04-11T14:35:00+00:00,2025-04-11T14:30:00+00:00,2025-04-11T14:35:00+00:00,2025-04-11T14:35:00+00:00,91.11,91.15555499999999,90.58443,92.01224249999999,0.571124999999995,2025-04-11T16:00:00+00:00,2025-04-11T15:55:00+00:00,92.01224249999999,91.96623637875,0.8106813787500045,1.4194464937623315,target,85.0,0.03291946690967081,,False,13,29,executed,
WMT,2025-04-14,baseline_b,2025-04-14T14:05:00+00:00,2025-04-14T14:00:00+00:00,2025-04-14T14:05:00+00:00,2025-04-14T14:05:00+00:00,93.9085,93.95545425,93.35305500000001,94.85905312499999,0.6023992499999906,2025-04-14T18:30:00+00:00,2025-04-14T18:25:00+00:00,94.85905312499999,94.81162359843749,0.8561693484374899,1.4212656281320126,target,265.0,0.062421688119375665,,False,7,59,executed,
WMT,2025-04-15,baseline_b,2025-04-15T14:25:00+00:00,2025-04-15T14:20:00+00:00,2025-04-15T14:25:00+00:00,2025-04-15T14:25:00+00:00,95.51,95.557755,95.162235,96.15103500000001,0.39552000000000476,2025-04-15T15:40:00+00:00,2025-04-15T15:35:00+00:00,95.162235,95.1146538825,-0.4431011175000066,-1.120300155491508,stop,75.0,0.08007745756919907,,False,11,25,executed,
WMT,2025-04-17,baseline_b,2025-04-17T14:55:00+00:00,2025-04-17T14:50:00+00:00,2025-04-17T14:55:00+00:00,2025-04-17T14:55:00+00:00,92.215,92.2611075,92.01889,92.62443374999998,0.2422174999999953,2025-04-17T15:10:00+00:00,2025-04-17T15:05:00+00:00,92.62443374999998,92.57812153312499,0.3170140331249911,1.3087990468277364,target,15.0,0.04601890875953972,,False,17,19,executed,
WMT,2025-04-23,baseline_b,2025-04-23T14:30:00+00:00,2025-04-23T14:25:00+00:00,2025-04-23T14:30:00+00:00,2025-04-23T14:30:00+00:00,95.96,96.00797999999999,95.702015,96.46692749999997,0.3059649999999863,2025-04-23T14:45:00+00:00,2025-04-23T14:40:00+00:00,95.702015,95.6541639925,-0.35381600749998654,-1.1563937296749707,stop,15.0,0.08231461442077682,,False,12,14,executed,
WMT,2025-04-28,baseline_b,2025-04-28T14:15:00+00:00,2025-04-28T14:10:00+00:00,2025-04-28T14:15:00+00:00,2025-04-28T14:15:00+00:00,95.53,95.577765,95.342235,95.93106,0.23552999999999713,2025-04-28T15:25:00+00:00,2025-04-28T15:20:00+00:00,95.342235,95.29456388250001,-0.2832011174999849,-1.2023993440325578,stop,70.0,0.08326688688916718,,False,9,22,executed,
WMT,2025-04-29,baseline_b,2025-04-29T14:05:00+00:00,2025-04-29T14:00:00+00:00,2025-04-29T14:05:00+00:00,2025-04-29T14:05:00+00:00,95.36,95.40768,94.722325,96.4357125,0.6853550000000013,2025-04-29T19:45:00+00:00,2025-04-29T19:40:00+00:00,95.965,95.91701750000001,0.5093375000000151,0.7431732459820299,time,340.0,0.08030527394919691,,False,7,74,executed,
XOM,2025-04-07,baseline_b,2025-04-07T14:35:00+00:00,2025-04-07T14:30:00+00:00,2025-04-07T14:35:00+00:00,2025-04-07T14:35:00+00:00,101.61,101.660805,101.039215,102.59318999999999,0.6215899999999976,2025-04-07T14:40:00+00:00,2025-04-07T14:35:00+00:00,101.039215,100.9886953925,-0.6721096074999906,-1.0812748073488845,stop,5.0,-0.1558900193391071,,False,13,13,executed,
XOM,2025-04-15,baseline_b,2025-04-15T14:35:00+00:00,2025-04-15T14:30:00+00:00,2025-04-15T14:35:00+00:00,2025-04-15T14:35:00+00:00,104.665,104.7173325,104.52766749999999,105.00183000000001,0.18966500000000508,2025-04-15T14:40:00+00:00,2025-04-15T14:35:00+00:00,104.52766749999999,104.47540366625,-0.24192883374999496,-1.275558662641966,stop,5.0,-0.12860506180105946,,False,13,13,executed,
XOM,2025-04-16,baseline_b,2025-04-16T14:05:00+00:00,2025-04-16T14:00:00+00:00,2025-04-16T14:05:00+00:00,2025-04-16T14:05:00+00:00,104.875,104.9274375,104.39756,105.72225375,0.5298774999999978,2025-04-16T15:00:00+00:00,2025-04-16T14:55:00+00:00,104.39756,104.34536122,-0.5820762799999954,-1.0985110332105021,stop,55.0,-0.12595644496762803,,False,7,17,executed,
XOM,2025-04-22,baseline_b,2025-04-22T14:10:00+00:00,2025-04-22T14:05:00+00:00,2025-04-22T14:10:00+00:00,2025-04-22T14:10:00+00:00,107.13,107.18356499999999,106.88642,107.62928249999996,0.2971449999999862,2025-04-22T14:45:00+00:00,2025-04-22T14:40:00+00:00,107.62928249999996,107.57546785874996,0.39190285874997244,1.3188943403052065,target,35.0,-0.10754225174472383,,False,8,14,executed,
XOM,2025-04-25,baseline_b,2025-04-25T14:45:00+00:00,2025-04-25T14:40:00+00:00,2025-04-25T14:45:00+00:00,2025-04-25T14:45:00+00:00,108.14,108.19407,107.806025,108.77613749999998,0.3880449999999911,2025-04-25T17:55:00+00:00,2025-04-25T17:50:00+00:00,107.806025,107.7521219875,-0.44194801249999216,-1.138909179347762,stop,190.0,-0.09072563692928619,,False,15,52,executed,
XOM,2025-04-28,baseline_b,2025-04-28T14:25:00+00:00,2025-04-28T14:20:00+00:00,2025-04-28T14:25:00+00:00,2025-04-28T14:25:00+00:00,108.89,108.94444499999999,108.695545,109.31779499999998,0.2488999999999919,2025-04-28T14:35:00+00:00,2025-04-28T14:30:00+00:00,108.695545,108.6411972275,-0.30324777249998647,-1.2183518380875706,stop,10.0,-0.08559656941057771,,False,11,12,executed,
XOM,2025-04-29,baseline_b,2025-04-29T14:10:00+00:00,2025-04-29T14:05:00+00:00,2025-04-29T14:10:00+00:00,2025-04-29T14:10:00+00:00,108.06,108.11403,107.525975,108.9961125,0.5880549999999971,2025-04-29T19:45:00+00:00,2025-04-29T19:40:00+00:00,108.4101,108.35589495,0.24186495000000718,0.41129647737032826,time,335.0,-0.09408895989237376,,False,8,74,executed,
SPY,2025-04-02,baseline_b,2025-04-02T14:15:00+00:00,2025-04-02T14:10:00+00:00,2025-04-02T14:15:00+00:00,2025-04-02T14:15:00+00:00,559.09,559.369545,558.0104206,561.4082316000001,1.3591244000000415,2025-04-02T14:35:00+00:00,2025-04-02T14:30:00+00:00,561.4082316000001,561.1275274842002,1.75798248420017,1.2934669440119801,target,20.0,,,False,9,12,executed,
SPY,2025-04-07,baseline_b,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:15:00+00:00,2025-04-07T14:15:00+00:00,513.835,514.0919175,494.13311,544.0301287500001,19.958807500000034,2025-04-07T14:40:00+00:00,2025-04-07T14:35:00+00:00,494.13311,493.88604344500004,-20.20587405499998,-1.0123788234843163,stop,25.0,,,False,9,13,executed,
SPY,2025-04-09,baseline_b,2025-04-09T14:20:00+00:00,2025-04-09T14:15:00+00:00,2025-04-09T14:20:00+00:00,2025-04-09T14:20:00+00:00,498.78,499.0293899999999,496.80062000000004,502.3725449999997,2.2287699999998836,2025-04-09T14:25:00+00:00,2025-04-09T14:20:00+00:00,496.80062000000004,496.5522196900001,-2.477170309999849,-1.111451746927668,stop,5.0,,,False,10,10,executed,
SPY,2025-04-11,baseline_b,2025-04-11T14:10:00+00:00,2025-04-11T14:05:00+00:00,2025-04-11T14:10:00+00:00,2025-04-11T14:10:00+00:00,527.24,527.50362,524.516405,531.9844424999999,2.987214999999992,2025-04-11T14:15:00+00:00,2025-04-11T14:10:00+00:00,524.516405,524.2541467975,-3.249473202499985,-1.0877935476689804,stop,5.0,,,False,8,8,executed,
SPY,2025-04-15,baseline_b,2025-04-15T14:05:00+00:00,2025-04-15T14:00:00+00:00,2025-04-15T14:05:00+00:00,2025-04-15T14:05:00+00:00,541.93,542.2009649999999,540.95905,544.0638374999996,1.2419149999998353,2025-04-15T14:20:00+00:00,2025-04-15T14:15:00+00:00,540.95905,540.6885704750001,-1.5123945249997632,-1.2177923006002533,stop,15.0,,,False,7,9,executed,
SPY,2025-04-16,baseline_b,2025-04-16T14:30:00+00:00,2025-04-16T14:25:00+00:00,2025-04-16T14:30:00+00:00,2025-04-16T14:30:00+00:00,531.76,532.0258799999999,530.984115,533.5885274999998,1.0417649999999412,2025-04-16T15:25:00+00:00,2025-04-16T15:20:00+00:00,533.5885274999998,533.3217332362499,1.2958532362499682,1.2439016824812135,target,55.0,,,False,12,22,executed,
SPY,2025-04-23,baseline_b,2025-04-23T14:25:00+00:00,2025-04-23T14:20:00+00:00,2025-04-23T14:25:00+00:00,2025-04-23T14:25:00+00:00,542.91,543.1814549999999,540.57854,547.0858274999998,2.602914999999939,2025-04-23T15:25:00+00:00,2025-04-23T15:20:00+00:00,540.57854,540.30825073,-2.87320426999986,-1.103840989813316,stop,60.0,,,False,11,22,executed,
SPY,2025-04-25,baseline_b,2025-04-25T14:10:00+00:00,2025-04-25T14:05:00+00:00,2025-04-25T14:10:00+00:00,2025-04-25T14:10:00+00:00,547.4484,547.7221241999999,545.25628495,551.4208830749999,2.465839249999931,2025-04-25T14:25:00+00:00,2025-04-25T14:20:00+00:00,545.25628495,544.983656807525,-2.738467392474945,-1.1105620094558157,stop,15.0,,,False,8,10,executed,
SPY,2025-04-28,baseline_b,2025-04-28T14:25:00+00:00,2025-04-28T14:20:00+00:00,2025-04-28T14:25:00+00:00,2025-04-28T14:25:00+00:00,552.04,552.31602,550.6439899999999,554.824065,1.6720300000000634,2025-04-28T14:35:00+00:00,2025-04-28T14:30:00+00:00,550.6439899999999,550.3686680049999,-1.9473519950000764,-1.164663310466919,stop,10.0,,,False,11,12,executed,
SPY,2025-04-29,baseline_b,2025-04-29T14:05:00+00:00,2025-04-29T14:00:00+00:00,2025-04-29T14:05:00+00:00,2025-04-29T14:05:00+00:00,551.33,551.605665,549.414425,554.892525,2.1912399999999934,2025-04-29T14:30:00+00:00,2025-04-29T14:25:00+00:00,549.414425,549.1397177875001,-2.465947212499941,-1.1253660997882242,stop,25.0,,,False,7,11,executed,
QQQ,2025-04-01,baseline_b,2025-04-01T14:40:00+00:00,2025-04-01T14:35:00+00:00,2025-04-01T14:40:00+00:00,2025-04-01T14:40:00+00:00,467.97,468.203985,466.281,471.0884625,1.9229849999999828,2025-04-01T15:10:00+00:00,2025-04-01T15:05:00+00:00,471.0884625,470.85291826875005,2.6489332687500564,1.3775111447827622,target,30.0,,,False,14,19,executed,
QQQ,2025-04-07,baseline_b,2025-04-07T14:45:00+00:00,2025-04-07T14:40:00+00:00,2025-04-07T14:45:00+00:00,2025-04-07T14:45:00+00:00,421.02,421.23051,414.08448500000003,431.9495474999999,7.146024999999952,2025-04-07T15:20:00+00:00,2025-04-07T15:15:00+00:00,414.08448500000003,413.87744275750003,-7.353067242499947,-1.0289730643959398,stop,35.0,,,False,15,21,executed,
QQQ,2025-04-09,baseline_b,2025-04-09T14:20:00+00:00,2025-04-09T14:15:00+00:00,2025-04-09T14:20:00+00:00,2025-04-09T14:20:00+00:00,421.04,421.25052,418.99951,424.627035,2.251010000000008,2025-04-09T14:55:00+00:00,2025-04-09T14:50:00+00:00,418.99951,418.790010245,-2.4605097549999755,-1.0930692244814402,stop,35.0,,,False,10,16,executed,
QQQ,2025-04-11,baseline_b,2025-04-11T14:10:00+00:00,2025-04-11T14:05:00+00:00,2025-04-11T14:10:00+00:00,2025-04-11T14:10:00+00:00,448.87,449.094435,446.08565235,453.60760897499995,3.0087826500000006,2025-04-11T14:15:00+00:00,2025-04-11T14:10:00+00:00,446.08565235,445.862609523825,-3.231825476175004,-1.074130587722913,stop,5.0,,,False,8,8,executed,
QQQ,2025-04-15,baseline_b,2025-04-15T14:05:00+00:00,2025-04-15T14:00:00+00:00,2025-04-15T14:05:00+00:00,2025-04-15T14:05:00+00:00,460.78,461.01039,460.05960755,462.4365636749999,0.9507824499999629,2025-04-15T14:20:00+00:00,2025-04-15T14:15:00+00:00,460.05960755,459.829577746225,-1.1808122537749455,-1.2419373682959667,stop,15.0,,,False,7,9,executed,
QQQ,2025-04-16,baseline_b,2025-04-16T14:25:00+00:00,2025-04-16T14:20:00+00:00,2025-04-16T14:25:00+00:00,2025-04-16T14:25:00+00:00,449.68,449.90484,447.89516000000003,452.91935999999987,2.009679999999946,2025-04-16T17:15:00+00:00,2025-04-16T17:10:00+00:00,447.89516000000003,447.6712124200001,-2.2336275799999044,-1.1114344472751703,stop,170.0,,,False,11,44,executed,
QQQ,2025-04-23,baseline_b,2025-04-23T14:10:00+00:00,2025-04-23T14:05:00+00:00,2025-04-23T14:10:00+00:00,2025-04-23T14:10:00+00:00,460.96,461.19048,459.74952,463.35191999999995,1.4409599999999614,2025-04-23T14:20:00+00:00,2025-04-23T14:15:00+00:00,459.74952,459.51964524000005,-1.6708347599999342,-1.1595288974017177,stop,10.0,,,False,8,9,executed,
QQQ,2025-04-25,baseline_b,2025-04-25T14:10:00+00:00,2025-04-25T14:05:00+00:00,2025-04-25T14:10:00+00:00,2025-04-25T14:10:00+00:00,468.77,469.00438499999996,466.675605,472.49755499999986,2.328779999999938,2025-04-25T14:25:00+00:00,2025-04-25T14:20:00+00:00,466.675605,466.44226719750003,-2.5621178024999267,-1.1001974435111925,stop,15.0,,,False,8,10,executed,
QQQ,2025-04-29,baseline_b,2025-04-29T14:05:00+00:00,2025-04-29T14:00:00+00:00,2025-04-29T14:05:00+00:00,2025-04-29T14:05:00+00:00,472.91,473.146455,470.8735385,476.55582975000004,2.272916500000008,2025-04-29T19:45:00+00:00,2025-04-29T19:40:00+00:00,475.09,474.852455,1.7060000000000173,0.750577506916779,time,340.0,,,False,7,74,executed,
IWM,2025-04-02,baseline_b,2025-04-02T14:05:00+00:00,2025-04-02T14:00:00+00:00,2025-04-02T14:05:00+00:00,2025-04-02T14:05:00+00:00,199.52,199.61975999999999,198.32024504999998,201.569032425,1.2995149500000025,2025-04-02T15:40:00+00:00,2025-04-02T15:35:00+00:00,201.569032425,201.4682479087875,1.8484879087875186,1.4224445119215559,target,95.0,,,False,7,25,executed,
IWM,2025-04-07,baseline_b,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:15:00+00:00,2025-04-07T14:15:00+00:00,186.57,186.66328499999997,176.326675,202.16819999999996,10.336609999999979,2025-04-07T15:20:00+00:00,2025-04-07T15:15:00+00:00,176.326675,176.2385116625,-10.424773337499971,-1.008529231295366,stop,65.0,,,False,9,21,executed,
IWM,2025-04-09,baseline_b,2025-04-09T14:35:00+00:00,2025-04-09T14:30:00+00:00,2025-04-09T14:35:00+00:00,2025-04-09T14:35:00+00:00,175.16,175.24758,173.97241,177.160335,1.2751700000000028,2025-04-09T14:45:00+00:00,2025-04-09T14:40:00+00:00,173.97241,173.885423795,-1.362156204999991,-1.068215379125911,stop,10.0,,,False,13,14,executed,
IWM,2025-04-11,baseline_b,2025-04-11T14:10:00+00:00,2025-04-11T14:05:00+00:00,2025-04-11T14:10:00+00:00,2025-04-11T14:10:00+00:00,181.35,181.44067499999997,180.609345,182.68766999999994,0.8313299999999799,2025-04-11T14:15:00+00:00,2025-04-11T14:10:00+00:00,180.609345,180.5190403275,-0.9216346724999767,-1.1086267456966534,stop,5.0,,,False,8,8,executed,
IWM,2025-04-15,baseline_b,2025-04-15T14:45:00+00:00,2025-04-15T14:40:00+00:00,2025-04-15T14:45:00+00:00,2025-04-15T14:45:00+00:00,187.81,187.90390499999998,186.96609,189.31062749999995,0.9378149999999721,2025-04-15T14:50:00+00:00,2025-04-15T14:45:00+00:00,186.96609,186.872606955,-1.0312980449999714,-1.0996817549303455,stop,5.0,,,False,15,15,executed,
IWM,2025-04-16,baseline_b,2025-04-16T14:45:00+00:00,2025-04-16T14:40:00+00:00,2025-04-16T14:45:00+00:00,2025-04-16T14:45:00+00:00,185.74,185.83286999999999,185.27712,186.66649499999997,0.5557499999999891,2025-04-16T15:00:00+00:00,2025-04-16T14:55:00+00:00,185.27712,185.18448144,-0.6483885599999724,-1.1666910661268288,stop,15.0,,,False,15,17,executed,
IWM,2025-04-17,baseline_b,2025-04-17T15:15:00+00:00,2025-04-17T15:10:00+00:00,2025-04-17T15:15:00+00:00,2025-04-17T15:15:00+00:00,185.8,185.8929,185.1571,186.99659999999997,0.7357999999999834,2025-04-17T17:50:00+00:00,2025-04-17T17:45:00+00:00,186.99659999999997,186.90310169999998,1.0102016999999819,1.3729297363414035,target,155.0,,,False,21,51,executed,
IWM,2025-04-22,baseline_b,2025-04-22T15:05:00+00:00,2025-04-22T15:00:00+00:00,2025-04-22T15:05:00+00:00,2025-04-22T15:05:00+00:00,185.63,185.722815,184.717195,187.231245,1.0056199999999933,2025-04-22T16:05:00+00:00,2025-04-22T16:00:00+00:00,187.231245,187.13762937750002,1.4148143775000221,1.4069075570295257,target,60.0,,,False,19,30,executed,
IWM,2025-04-23,baseline_b,2025-04-23T14:05:00+00:00,2025-04-23T14:00:00+00:00,2025-04-23T14:05:00+00:00,2025-04-23T14:05:00+00:00,194.87,194.967435,193.932565,196.51973999999996,1.0348699999999837,2025-04-23T14:20:00+00:00,2025-04-23T14:15:00+00:00,193.932565,193.83559871750003,-1.131836282499961,-1.0936989984249024,stop,15.0,,,False,7,9,executed,
